"TimeMin","Mean_light","Mean_difference","SD_light","SD_difference","Lower_light","Lower_difference","Upper_light","Upper_difference"
1.122328918,-0.0184030003094087,NA,0.000543545619024186,NA,-0.0189465459284329,NA,-0.0178594546903845,NA
1.1283955608,-0.0184950511963264,NA,0.000521966386849741,NA,-0.0190170175831761,NA,-0.0179730848094766,NA
1.1344622036,-0.0185862086279918,NA,0.000499442369606998,NA,-0.0190856509975987,NA,-0.0180867662583848,NA
1.1405288464,-0.0186764833519935,NA,0.000475999000666808,NA,-0.0191524823526603,NA,-0.0182004843513266,NA
1.1465954892,-0.0187658858796692,NA,0.000451660556465952,NA,-0.0192175464361352,NA,-0.0183142253232033,NA
1.152662132,-0.0188544278396804,NA,0.00042645403934194,NA,-0.0192808818790223,NA,-0.0184279738003385,NA
1.1587287748,-0.01894211883989,NA,0.000400402349877857,NA,-0.0193425211897679,NA,-0.0185417164900121,NA
1.1647954176,-0.019028971036357,NA,0.000373532964591389,NA,-0.0194025040009483,NA,-0.0186554380717656,NA
1.1708620604,-0.019114994396048,NA,0.000345869761804449,NA,-0.0194608641578524,NA,-0.0187691246342435,NA
1.1769287032,-0.0192002002663094,NA,0.000317438577839623,NA,-0.019517638844149,NA,-0.0188827616884698,NA
1.182995346,-0.0192845993748659,NA,0.000288264890008944,NA,-0.0195728642648748,NA,-0.0189963344848569,NA
1.1890619888,-0.0193682023328763,NA,0.000258373009921991,NA,-0.0196265753427982,NA,-0.0191098293229543,NA
1.1951286316,-0.0194510205915691,NA,0.000227789815994903,NA,-0.019678810407564,NA,-0.0192232307755742,NA
1.2011952744,-0.0195330640040776,NA,0.000196538441620385,NA,-0.019729602445698,NA,-0.0193365255624572,NA
1.2072619172,-0.0196143444955437,NA,0.000164646103890743,NA,-0.0197789905994344,NA,-0.0194496983916529,NA
1.21332856,-0.019694872179315,NA,0.000132136867915578,NA,-0.0198270090472306,NA,-0.0195627353113994,NA
1.2193952028,-0.019774658340893,NA,9.90364558674503e-05,NA,-0.0198736947967604,NA,-0.0196756218850255,NA
1.2254618456,-0.0198537136853114,NA,6.53703865706105e-05,NA,-0.019919084071882,NA,-0.0197883432987407,NA
1.2315284884,-0.0199320489260993,NA,3.11630096284425e-05,NA,-0.0199632119357278,NA,-0.0199008859164709,NA
1.2375951312,-0.0200096753361938,NA,3.55892246394446e-06,NA,-0.0200132342586577,NA,-0.0200061164137298,NA
1.243661774,-0.0200866030123086,NA,3.87720443239436e-05,NA,-0.0201253750566325,NA,-0.0200478309679846,NA
1.2497284168,-0.0201628436514938,NA,7.44493958587669e-05,NA,-0.0202372930473525,NA,-0.020088394255635,NA
1.2557950596,-0.0202384075106528,NA,0.00011056672759778,NA,-0.0203489742382506,NA,-0.020127840783055,NA
1.2618617024,-0.0203133058162677,NA,0.000147098429090513,NA,-0.0204604042453582,NA,-0.0201662073871772,NA
1.2679283452,-0.0203875492478546,NA,0.000184018942429738,NA,-0.0205715681902843,NA,-0.0202035303054248,NA
1.273994988,-0.0204611486238631,NA,0.000221303877196506,NA,-0.0206824525010596,NA,-0.0202398447466666,NA
1.2800616308,-0.0205341150380803,NA,0.00025892660881425,NA,-0.0207930416468946,NA,-0.0202751884292661,NA
1.2861282736,-0.0206064588291079,NA,0.000296863540736557,NA,-0.0209033223698445,NA,-0.0203095952883714,NA
1.2921949164,-0.0206781914687331,NA,0.000335087967436991,NA,-0.02101327943617,NA,-0.0203431035012961,NA
1.2982615592,-0.0207493233545862,NA,0.000373575457516304,NA,-0.0211228988121026,NA,-0.0203757478970699,NA
1.304328202,-0.0208198656569587,NA,0.000412300509814934,NA,-0.0212321661667736,NA,-0.0204075651471437,NA
1.3103948448,-0.0208898290270209,NA,0.000451237529772772,NA,-0.0213410665567936,NA,-0.0204385914972481,NA
1.3164614876,-0.0209592243906939,NA,0.000490362083332431,NA,-0.0214495864740263,NA,-0.0204688623073614,NA
1.3225281304,-0.0210280626617537,NA,0.0005296476758375,NA,-0.0215577103375912,NA,-0.0204984149859162,NA
1.3285947732,-0.0210963544190012,NA,0.000569070480397698,NA,-0.0216654248993989,NA,-0.0205272839386035,NA
1.334661416,-0.0211641109117867,NA,0.000608604043625461,NA,-0.0217727149554121,NA,-0.0205555068681612,NA
1.3407280588,-0.0212313426756408,NA,0.000648223754621085,NA,-0.0218795664302619,NA,-0.0205831189210197,NA
1.3467947016,-0.0212980608274911,NA,0.000687904219086767,NA,-0.0219859650465779,NA,-0.0206101566084044,NA
1.3528613444,-0.021364275987336,NA,0.000727619808238477,NA,-0.0220918957955744,NA,-0.0206366561790975,NA
1.3589279872,-0.0214299991911157,NA,0.000767346041560981,NA,-0.0221973452326767,NA,-0.0206626531495547,NA
1.36499463,-0.0214952411717387,NA,0.000807056556314762,NA,-0.0223022977280535,NA,-0.020688184615424,NA
1.3710612728,-0.0215600126899972,NA,0.000846727216163047,NA,-0.0224067399061603,NA,-0.0207132854738342,NA
1.3771279156,-0.0216243249795963,NA,0.000886332105877347,NA,-0.0225106570854736,NA,-0.0207379928737189,NA
1.3831945584,-0.0216881884501667,NA,0.000925846068414255,NA,-0.022614034518581,NA,-0.0207623423817525,NA
1.3892612012,-0.0217516142209187,NA,0.000965243888610328,NA,-0.022716858109529,NA,-0.0207863703323083,NA
1.395327844,-0.0218146131772418,NA,0.00100450032928391,NA,-0.0228191135065257,NA,-0.0208101128479579,NA
1.4013944868,-0.0218771958570774,NA,0.00104358999716928,NA,-0.0229207858542466,NA,-0.0208336058599081,NA
1.4074611296,-0.0219393736795236,NA,0.00108248789086177,NA,-0.0230218615703854,NA,-0.0208568857886618,NA
1.4135277724,-0.0220011567147945,NA,0.00112116833379171,NA,-0.0231223250485862,NA,-0.0208799883810028,NA
1.4195944152,-0.0220625565701949,NA,0.00115960649293976,NA,-0.0232221630631346,NA,-0.0209029500772551,NA
